time,store,total_sek,member,age
2021-01-06T23:09:40+00:00,store3,50,True,21
2021-01-06T23:10:20+00:00,store1,541,False,na
2021-01-06T23:10:20+00:00,store3,340,True,20
2021-01-06T23:11:03+00:00,store1,318,False,na
2021-01-06T23:15:22+00:00,store1,389,False,na
2021-01-06T23:15:23+00:00,store4,543,False,na
2021-01-06T23:15:33+00:00,store4,201,True,32
2021-01-06T23:15:42+00:00,store2,50,True,36
2021-01-06T23:18:32+00:00,store4,241,False,na
2021-01-06T23:26:11+00:00,store1,390,False,na
2021-01-06T23:27:48+00:00,store2,473,False,na
2021-01-06T23:28:02+00:00,store2,467,True,17
2021-01-06T23:31:56+00:00,store4,550,True,37
2021-01-06T23:32:14+00:00,store3,50,False,na
2021-01-06T23:38:38+00:00,store2,577,False,na
2021-01-06T23:45:43+00:00,store1,50,False,na
2021-01-06T23:47:21+00:00,store3,654,False,na
2021-01-06T23:47:55+00:00,store1,128,True,43
2021-01-06T23:50:53+00:00,store2,134,True,43
2021-01-06T23:55:23+00:00,store2,50,False,na
2021-01-06T23:57:01+00:00,store2,599,False,na
2021-01-06T23:59:50+00:00,store4,50,False,na
2021-01-07T07:04:46+00:00,store1,50,False,na
2021-01-07T07:04:57+00:00,store2,122,False,na
2021-01-07T07:06:33+00:00,store3,934,True,93
2021-01-07T07:08:05+00:00,store2,54,True,70
2021-01-07T07:09:18+00:00,store4,131,True,83
2021-01-07T07:13:21+00:00,store1,67,False,na
2021-01-07T07:14:03+00:00,store1,473,True,92
2021-01-07T07:16:15+00:00,store2,638,False,na
2021-01-07T07:16:42+00:00,store1,365,False,na
2021-01-07T07:16:47+00:00,store3,84,True,77
2021-01-07T07:17:44+00:00,store1,133,True,80
2021-01-07T07:19:07+00:00,store1,310,False,na
2021-01-07T07:20:02+00:00,store1,682,False,na
2021-01-07T07:22:06+00:00,store2,124,True,72
2021-01-07T07:22:31+00:00,store2,407,False,na
2021-01-07T07:22:43+00:00,store4,243,True,91
2021-01-07T07:23:59+00:00,store1,56,True,69
2021-01-07T07:25:07+00:00,store4,50,False,na
2021-01-07T07:26:34+00:00,store3,130,False,na
2021-01-07T07:28:01+00:00,store2,182,True,88
2021-01-07T07:28:08+00:00,store1,402,True,49
2021-01-07T07:29:26+00:00,store2,260,True,72
2021-01-07T07:30:08+00:00,store1,554,False,na
2021-01-07T07:30:21+00:00,store1,323,True,85
2021-01-07T07:32:30+00:00,store3,581,False,na
2021-01-07T07:32:31+00:00,store3,285,False,na
2021-01-07T07:33:54+00:00,store1,427,False,na
2021-01-07T07:34:19+00:00,store3,465,True,78
2021-01-07T07:34:30+00:00,store2,682,True,95
2021-01-07T07:35:38+00:00,store4,402,False,na
2021-01-07T07:37:44+00:00,store2,50,True,71
2021-01-07T07:37:55+00:00,store1,351,True,73
2021-01-07T07:38:02+00:00,store2,218,True,94
2021-01-07T07:38:06+00:00,store4,320,False,na
2021-01-07T07:38:49+00:00,store4,311,True,85
2021-01-07T07:38:55+00:00,store1,414,False,na
2021-01-07T07:40:17+00:00,store1,125,False,na
2021-01-07T07:41:07+00:00,store4,50,False,na
2021-01-07T07:42:04+00:00,store4,50,False,na
2021-01-07T07:42:39+00:00,store2,581,False,na
2021-01-07T07:46:20+00:00,store1,214,False,na
2021-01-07T07:51:29+00:00,store3,271,False,na
2021-01-07T07:52:10+00:00,store1,485,False,na
2021-01-07T07:53:39+00:00,store1,50,False,na
2021-01-07T07:54:18+00:00,store3,757,True,65
2021-01-07T07:54:19+00:00,store2,50,True,95
2021-01-07T07:54:34+00:00,store3,169,True,95
2021-01-07T07:57:38+00:00,store3,415,True,74
2021-01-07T07:58:38+00:00,store1,483,True,76
2021-01-07T07:58:40+00:00,store3,379,True,64
2021-01-07T07:59:01+00:00,store1,107,False,na
2021-01-07T08:06:15+00:00,store1,890,True,90
2021-01-07T08:06:51+00:00,store1,488,False,na
2021-01-07T08:08:58+00:00,store4,77,True,76
2021-01-07T08:13:07+00:00,store2,50,False,na
2021-01-07T08:13:11+00:00,store2,467,True,82
2021-01-07T08:14:32+00:00,store2,261,False,na
2021-01-07T08:15:34+00:00,store1,50,False,na
2021-01-07T08:16:15+00:00,store3,319,False,na
2021-01-07T08:19:04+00:00,store1,539,False,na
2021-01-07T08:26:13+00:00,store1,195,True,77
2021-01-07T08:27:03+00:00,store1,88,False,na
2021-01-07T08:27:42+00:00,store1,432,True,56
2021-01-07T08:28:54+00:00,store4,369,True,59
2021-01-07T08:32:01+00:00,store4,387,True,58
2021-01-07T08:33:27+00:00,store4,244,True,62
2021-01-07T08:35:07+00:00,store2,374,False,na
2021-01-07T08:38:42+00:00,store1,181,True,71
2021-01-07T08:39:00+00:00,store4,122,False,na
2021-01-07T08:46:17+00:00,store2,281,False,na
2021-01-07T08:46:50+00:00,store4,105,False,na
2021-01-07T08:58:21+00:00,store2,446,True,68
2021-01-07T09:00:16+00:00,store3,407,False,na
2021-01-07T09:01:07+00:00,store1,180,True,90
2021-01-07T09:02:01+00:00,store4,50,True,79
2021-01-07T09:03:43+00:00,store4,748,True,42
2021-01-07T09:03:52+00:00,store4,136,False,na
2021-01-07T09:07:31+00:00,store1,50,True,68
2021-01-07T09:10:48+00:00,store4,321,False,na
2021-01-07T09:11:24+00:00,store3,310,True,68
2021-01-07T09:12:29+00:00,store4,201,True,91
2021-01-07T09:14:50+00:00,store2,337,True,68
2021-01-07T09:23:50+00:00,store1,255,False,na
2021-01-07T09:23:58+00:00,store2,218,True,81
2021-01-07T09:28:20+00:00,store2,419,True,81
2021-01-07T09:31:16+00:00,store3,371,False,na
2021-01-07T09:32:09+00:00,store1,194,False,na
2021-01-07T09:36:02+00:00,store4,201,False,na
2021-01-07T09:39:07+00:00,store2,71,True,66
2021-01-07T09:40:31+00:00,store2,317,True,78
2021-01-07T09:41:03+00:00,store4,524,False,na
2021-01-07T09:44:43+00:00,store3,295,False,na
2021-01-07T09:46:51+00:00,store2,373,False,na
2021-01-07T09:47:54+00:00,store2,325,True,70
2021-01-07T09:51:19+00:00,store1,117,False,na
2021-01-07T09:53:10+00:00,store4,155,True,89
2021-01-07T09:55:43+00:00,store2,579,True,79
2021-01-07T10:00:29+00:00,store2,299,True,82
2021-01-07T10:01:01+00:00,store3,221,True,64
2021-01-07T10:01:12+00:00,store2,132,False,na
2021-01-07T10:01:49+00:00,store2,196,True,88
2021-01-07T10:02:01+00:00,store3,75,False,na
2021-01-07T10:03:07+00:00,store2,382,False,na
2021-01-07T10:04:01+00:00,store1,447,False,na
2021-01-07T10:05:38+00:00,store1,300,False,na
2021-01-07T10:07:21+00:00,store3,50,False,na
2021-01-07T10:08:07+00:00,store2,156,False,na
2021-01-07T10:14:06+00:00,store2,332,False,na
2021-01-07T10:22:34+00:00,store4,126,True,17
2021-01-07T10:23:21+00:00,store3,627,False,na
2021-01-07T10:25:33+00:00,store4,50,False,na
2021-01-07T10:26:41+00:00,store4,140,False,na
2021-01-07T10:28:18+00:00,store4,175,False,na
2021-01-07T10:29:01+00:00,store1,203,False,na
2021-01-07T10:31:00+00:00,store1,350,False,na
2021-01-07T10:31:30+00:00,store2,216,True,92
2021-01-07T10:32:10+00:00,store1,441,True,69
2021-01-07T10:33:19+00:00,store3,508,False,na
2021-01-07T10:35:18+00:00,store3,328,True,95
2021-01-07T10:36:13+00:00,store1,394,True,62
2021-01-07T10:36:18+00:00,store2,798,True,80
2021-01-07T10:38:49+00:00,store3,193,True,80
2021-01-07T10:39:30+00:00,store3,217,False,na
2021-01-07T10:43:00+00:00,store4,606,True,93
2021-01-07T10:45:09+00:00,store3,50,False,na
2021-01-07T10:45:45+00:00,store1,280,True,73
2021-01-07T10:47:04+00:00,store1,182,False,na
2021-01-07T10:50:14+00:00,store2,50,False,na
2021-01-07T10:51:24+00:00,store4,330,False,na
2021-01-07T10:54:41+00:00,store3,345,False,na
2021-01-07T10:55:04+00:00,store4,230,True,79
2021-01-07T10:59:29+00:00,store3,50,True,73
2021-01-07T11:00:05+00:00,store1,246,False,na
2021-01-07T11:02:53+00:00,store4,210,False,na
2021-01-07T11:04:01+00:00,store1,50,True,66
2021-01-07T11:04:02+00:00,store2,246,True,78
2021-01-07T11:04:27+00:00,store1,113,False,na
2021-01-07T11:04:58+00:00,store4,410,False,na
2021-01-07T11:09:31+00:00,store1,489,False,na
2021-01-07T11:10:21+00:00,store2,284,False,na
2021-01-07T11:13:06+00:00,store2,413,True,66
2021-01-07T11:15:49+00:00,store4,50,False,na
2021-01-07T11:18:29+00:00,store1,98,False,na
2021-01-07T11:20:57+00:00,store3,50,False,na
2021-01-07T11:21:24+00:00,store4,91,False,na
2021-01-07T11:24:42+00:00,store3,470,False,na
2021-01-07T11:27:09+00:00,store2,304,False,na
2021-01-07T11:28:27+00:00,store3,50,True,75
2021-01-07T11:29:58+00:00,store1,427,False,na
2021-01-07T11:30:42+00:00,store1,263,True,65
2021-01-07T11:31:01+00:00,store4,404,False,na
2021-01-07T11:32:13+00:00,store2,175,False,na
2021-01-07T11:32:27+00:00,store1,1007,False,na
2021-01-07T11:34:30+00:00,store1,50,False,na
2021-01-07T11:37:33+00:00,store3,677,False,na
2021-01-07T11:38:19+00:00,store4,587,False,na
2021-01-07T11:38:57+00:00,store4,79,True,85
2021-01-07T11:43:24+00:00,store1,839,True,61
2021-01-07T11:45:10+00:00,store1,50,False,na
2021-01-07T11:47:15+00:00,store2,696,False,na
2021-01-07T11:51:27+00:00,store3,50,True,59
2021-01-07T11:58:41+00:00,store3,854,True,94
2021-01-07T11:59:47+00:00,store2,166,False,na
2021-01-07T12:02:13+00:00,store3,176,True,68
2021-01-07T12:02:18+00:00,store4,232,True,49
2021-01-07T12:03:35+00:00,store2,313,False,na
2021-01-07T12:08:30+00:00,store1,50,True,81
2021-01-07T12:10:31+00:00,store3,509,False,na
2021-01-07T12:10:44+00:00,store4,208,True,84
2021-01-07T12:12:01+00:00,store3,182,False,na
2021-01-07T12:13:39+00:00,store1,154,False,na
2021-01-07T12:13:46+00:00,store3,385,True,32
2021-01-07T12:15:03+00:00,store1,637,True,83
2021-01-07T12:15:52+00:00,store2,50,True,88
2021-01-07T12:16:25+00:00,store4,50,False,na
2021-01-07T12:17:32+00:00,store2,461,True,51
2021-01-07T12:19:11+00:00,store1,494,False,na
2021-01-07T12:19:20+00:00,store2,50,False,na
2021-01-07T12:25:47+00:00,store4,225,True,68
2021-01-07T12:30:07+00:00,store1,650,False,na
2021-01-07T12:31:51+00:00,store3,819,False,na
2021-01-07T12:32:01+00:00,store4,378,False,na
2021-01-07T12:32:56+00:00,store1,125,False,na
2021-01-07T12:34:35+00:00,store3,55,True,54
2021-01-07T12:39:36+00:00,store1,165,False,na
2021-01-07T12:43:29+00:00,store2,331,False,na
2021-01-07T12:45:06+00:00,store4,140,False,na
2021-01-07T12:45:41+00:00,store4,355,False,na
2021-01-07T12:49:31+00:00,store4,50,True,51
2021-01-07T12:49:43+00:00,store4,760,True,70
2021-01-07T12:49:58+00:00,store3,235,False,na
2021-01-07T12:50:47+00:00,store4,50,False,na
2021-01-07T12:53:51+00:00,store1,50,True,83
2021-01-07T12:59:45+00:00,store4,257,False,na
2021-01-07T12:59:50+00:00,store4,236,False,na
2021-01-07T13:01:58+00:00,store4,384,False,na
2021-01-07T13:02:34+00:00,store2,50,True,63
2021-01-07T13:02:37+00:00,store2,330,True,62
2021-01-07T13:06:01+00:00,store2,735,True,53
2021-01-07T13:08:12+00:00,store3,261,False,na
2021-01-07T13:08:16+00:00,store4,327,False,na
2021-01-07T13:10:45+00:00,store3,521,True,88
2021-01-07T13:13:17+00:00,store2,676,True,49
2021-01-07T13:17:57+00:00,store3,378,False,na
2021-01-07T13:21:07+00:00,store3,679,False,na
2021-01-07T13:24:40+00:00,store4,320,False,na
2021-01-07T13:25:50+00:00,store2,105,False,na
2021-01-07T13:26:28+00:00,store4,50,False,na
2021-01-07T13:26:50+00:00,store1,50,True,63
2021-01-07T13:27:03+00:00,store2,525,True,76
2021-01-07T13:29:23+00:00,store1,50,False,na
2021-01-07T13:29:37+00:00,store1,442,True,37
2021-01-07T13:31:01+00:00,store1,82,False,na
2021-01-07T13:38:17+00:00,store4,511,False,na
2021-01-07T13:41:10+00:00,store4,685,True,68
2021-01-07T13:41:29+00:00,store1,419,True,80
2021-01-07T13:41:40+00:00,store3,50,True,65
2021-01-07T13:42:30+00:00,store3,472,False,na
2021-01-07T13:42:44+00:00,store3,589,True,70
2021-01-07T13:42:54+00:00,store4,446,False,na
2021-01-07T13:43:03+00:00,store3,50,False,na
2021-01-07T13:44:41+00:00,store3,492,True,82
2021-01-07T13:45:20+00:00,store2,390,False,na
2021-01-07T13:47:37+00:00,store2,656,False,na
2021-01-07T13:49:54+00:00,store4,94,True,81
2021-01-07T13:50:30+00:00,store1,360,False,na
2021-01-07T13:53:20+00:00,store4,173,False,na
2021-01-07T13:55:43+00:00,store4,50,True,89
2021-01-07T13:56:52+00:00,store3,182,False,na
2021-01-07T13:58:54+00:00,store2,342,False,na
2021-01-07T13:59:33+00:00,store3,230,False,na
2021-01-07T14:00:50+00:00,store1,646,False,na
2021-01-07T14:01:04+00:00,store2,559,False,na
2021-01-07T14:02:50+00:00,store1,177,False,na
2021-01-07T14:02:52+00:00,store2,219,False,na
2021-01-07T14:04:51+00:00,store3,335,True,75
2021-01-07T14:04:58+00:00,store2,83,True,85
2021-01-07T14:05:27+00:00,store4,61,True,48
2021-01-07T14:08:56+00:00,store1,343,True,48
2021-01-07T14:10:10+00:00,store1,267,False,na
2021-01-07T14:11:55+00:00,store2,549,False,na
2021-01-07T14:12:55+00:00,store4,418,False,na
2021-01-07T14:13:40+00:00,store2,857,False,na
2021-01-07T14:14:20+00:00,store4,51,True,35
2021-01-07T14:15:07+00:00,store1,147,False,na
2021-01-07T14:19:36+00:00,store1,406,False,na
2021-01-07T14:20:31+00:00,store2,120,False,na
2021-01-07T14:20:31+00:00,store3,293,True,59
2021-01-07T14:21:10+00:00,store4,380,True,80
2021-01-07T14:22:36+00:00,store1,50,False,na
2021-01-07T14:26:33+00:00,store2,657,False,na
2021-01-07T14:26:53+00:00,store3,74,True,49
2021-01-07T14:29:17+00:00,store2,232,True,36
2021-01-07T14:29:49+00:00,store1,445,False,na
2021-01-07T14:31:09+00:00,store3,406,False,na
2021-01-07T14:32:10+00:00,store1,642,False,na
2021-01-07T14:32:19+00:00,store1,787,True,44
2021-01-07T14:33:11+00:00,store2,644,False,na
2021-01-07T14:34:01+00:00,store1,50,True,50
2021-01-07T14:35:15+00:00,store4,193,True,55
2021-01-07T14:36:38+00:00,store1,356,False,na
2021-01-07T14:36:38+00:00,store2,50,False,na
2021-01-07T14:37:13+00:00,store2,50,True,75
2021-01-07T14:40:23+00:00,store2,104,False,na
2021-01-07T14:42:20+00:00,store3,137,True,67
2021-01-07T14:43:07+00:00,store4,177,True,36
2021-01-07T14:43:59+00:00,store1,611,False,na
2021-01-07T14:46:35+00:00,store2,294,False,na
2021-01-07T14:47:38+00:00,store3,446,False,na
2021-01-07T14:48:13+00:00,store4,406,True,40
2021-01-07T14:52:30+00:00,store1,92,False,na
2021-01-07T14:53:22+00:00,store2,428,True,88
2021-01-07T14:56:37+00:00,store4,590,True,78
2021-01-07T14:56:41+00:00,store2,294,False,na
2021-01-07T14:57:14+00:00,store4,422,False,na
2021-01-07T14:59:54+00:00,store4,344,True,53
2021-01-07T15:00:24+00:00,store1,438,False,na
2021-01-07T15:00:26+00:00,store3,398,True,22
2021-01-07T15:02:32+00:00,store1,80,False,na
2021-01-07T15:09:37+00:00,store2,630,True,72
2021-01-07T15:11:42+00:00,store3,414,False,na
2021-01-07T15:14:05+00:00,store3,633,False,na
2021-01-07T15:17:10+00:00,store4,370,True,38
2021-01-07T15:17:19+00:00,store1,330,True,84
2021-01-07T15:21:33+00:00,store3,50,False,na
2021-01-07T15:22:30+00:00,store3,50,True,47
2021-01-07T15:23:22+00:00,store1,525,True,74
2021-01-07T15:24:29+00:00,store3,50,True,84
2021-01-07T15:25:46+00:00,store3,783,True,70
2021-01-07T15:28:10+00:00,store3,217,False,na
2021-01-07T15:28:48+00:00,store3,658,False,na
2021-01-07T15:28:51+00:00,store1,424,False,na
2021-01-07T15:29:56+00:00,store4,50,True,53
2021-01-07T15:31:00+00:00,store3,50,True,60
2021-01-07T15:31:56+00:00,store1,50,False,na
2021-01-07T15:32:42+00:00,store2,50,False,na
2021-01-07T15:35:56+00:00,store2,50,False,na
2021-01-07T15:37:57+00:00,store3,171,True,64
2021-01-07T15:39:55+00:00,store1,260,False,na
2021-01-07T15:40:37+00:00,store4,50,False,na
2021-01-07T15:43:37+00:00,store4,222,False,na
2021-01-07T15:47:49+00:00,store4,394,False,na
2021-01-07T15:51:24+00:00,store2,109,False,na
2021-01-07T15:51:41+00:00,store3,50,False,na
2021-01-07T15:52:42+00:00,store3,115,False,na
2021-01-07T15:53:04+00:00,store2,71,False,na
2021-01-07T15:54:30+00:00,store2,316,True,41
2021-01-07T15:59:09+00:00,store2,419,True,81
2021-01-07T16:00:32+00:00,store2,499,True,64
2021-01-07T16:01:10+00:00,store2,50,False,na
2021-01-07T16:02:46+00:00,store2,793,True,52
2021-01-07T16:03:12+00:00,store1,308,True,49
2021-01-07T16:03:52+00:00,store1,349,True,30
2021-01-07T16:04:42+00:00,store4,50,True,48
2021-01-07T16:05:14+00:00,store3,589,False,na
2021-01-07T16:06:55+00:00,store3,446,False,na
2021-01-07T16:07:51+00:00,store1,159,False,na
2021-01-07T16:08:04+00:00,store4,177,False,na
2021-01-07T16:08:32+00:00,store3,430,False,na
2021-01-07T16:08:40+00:00,store1,387,True,75
2021-01-07T16:09:39+00:00,store1,243,False,na
2021-01-07T16:13:50+00:00,store1,493,True,66
2021-01-07T16:14:06+00:00,store1,85,True,18
2021-01-07T16:14:20+00:00,store4,306,False,na
2021-01-07T16:18:09+00:00,store2,310,True,80
2021-01-07T16:21:27+00:00,store3,140,False,na
2021-01-07T16:21:42+00:00,store1,377,False,na
2021-01-07T16:23:08+00:00,store1,917,True,91
2021-01-07T16:25:31+00:00,store1,657,False,na
2021-01-07T16:26:38+00:00,store2,594,False,na
2021-01-07T16:27:51+00:00,store4,324,False,na
2021-01-07T16:28:44+00:00,store2,82,False,na
2021-01-07T16:28:53+00:00,store1,264,False,na
2021-01-07T16:29:53+00:00,store3,50,False,na
2021-01-07T16:31:54+00:00,store4,974,False,na
2021-01-07T16:32:49+00:00,store2,475,True,44
2021-01-07T16:34:42+00:00,store2,50,False,na
2021-01-07T16:35:20+00:00,store4,361,False,na
2021-01-07T16:35:25+00:00,store1,535,True,40
2021-01-07T16:37:35+00:00,store2,91,False,na
2021-01-07T16:37:42+00:00,store3,180,True,53
2021-01-07T16:37:54+00:00,store3,228,True,54
2021-01-07T16:39:22+00:00,store3,109,True,53
2021-01-07T16:39:36+00:00,store1,366,False,na
2021-01-07T16:41:05+00:00,store4,544,False,na
2021-01-07T16:43:02+00:00,store2,50,True,94
2021-01-07T16:45:26+00:00,store3,527,False,na
2021-01-07T16:50:29+00:00,store4,188,True,40
2021-01-07T16:54:57+00:00,store4,166,False,na
2021-01-07T16:55:27+00:00,store3,321,False,na
2021-01-07T16:55:43+00:00,store1,697,True,49
2021-01-07T16:56:31+00:00,store4,50,True,39
2021-01-07T16:56:38+00:00,store2,198,False,na
2021-01-07T16:57:10+00:00,store4,590,False,na
2021-01-07T17:00:36+00:00,store4,50,False,na
2021-01-07T17:02:37+00:00,store4,274,True,28
2021-01-07T17:03:12+00:00,store3,266,True,36
2021-01-07T17:04:12+00:00,store1,757,False,na
2021-01-07T17:04:37+00:00,store4,459,False,na
2021-01-07T17:06:38+00:00,store3,518,True,82
2021-01-07T17:07:04+00:00,store4,50,False,na
2021-01-07T17:12:32+00:00,store3,436,False,na
2021-01-07T17:13:33+00:00,store3,239,False,na
2021-01-07T17:14:57+00:00,store1,675,False,na
2021-01-07T17:20:28+00:00,store2,156,True,55
2021-01-07T17:21:59+00:00,store4,331,True,69
2021-01-07T17:25:43+00:00,store1,150,False,na
2021-01-07T17:27:33+00:00,store3,386,True,38
2021-01-07T17:36:50+00:00,store3,260,True,83
2021-01-07T17:40:17+00:00,store2,609,False,na
2021-01-07T17:42:20+00:00,store3,353,False,na
2021-01-07T17:45:33+00:00,store3,50,False,na
2021-01-07T17:47:00+00:00,store1,50,False,na
2021-01-07T17:47:56+00:00,store2,369,True,95
2021-01-07T17:50:13+00:00,store2,117,True,57
2021-01-07T17:53:19+00:00,store1,294,False,na
2021-01-07T17:56:15+00:00,store4,152,False,na
2021-01-07T17:58:16+00:00,store3,57,False,na
2021-01-07T18:02:19+00:00,store3,272,False,na
2021-01-07T18:04:07+00:00,store3,785,True,66
2021-01-07T18:06:35+00:00,store4,96,False,na
2021-01-07T18:06:47+00:00,store1,378,False,na
2021-01-07T18:06:56+00:00,store1,320,False,na
2021-01-07T18:07:47+00:00,store3,182,True,50
2021-01-07T18:08:43+00:00,store3,350,True,69
2021-01-07T18:10:10+00:00,store3,258,False,na
2021-01-07T18:10:26+00:00,store4,50,False,na
2021-01-07T18:13:23+00:00,store4,561,True,15
2021-01-07T18:14:01+00:00,store4,99,True,33
2021-01-07T18:15:25+00:00,store1,246,False,na
2021-01-07T18:24:32+00:00,store2,658,True,51
2021-01-07T18:24:47+00:00,store3,613,False,na
2021-01-07T18:28:04+00:00,store2,152,True,48
2021-01-07T18:29:32+00:00,store3,239,False,na
2021-01-07T18:31:37+00:00,store3,465,True,52
2021-01-07T18:35:53+00:00,store2,349,True,27
2021-01-07T18:39:23+00:00,store2,334,True,31
2021-01-07T18:40:36+00:00,store1,58,True,38
2021-01-07T18:41:26+00:00,store4,80,False,na
2021-01-07T18:44:41+00:00,store1,184,False,na
2021-01-07T18:45:15+00:00,store1,302,True,47
2021-01-07T18:45:21+00:00,store4,150,False,na
2021-01-07T18:45:59+00:00,store2,80,False,na
2021-01-07T18:46:34+00:00,store3,50,False,na
2021-01-07T18:47:49+00:00,store1,50,False,na
2021-01-07T18:48:12+00:00,store3,50,False,na
2021-01-07T18:48:29+00:00,store3,265,False,na
2021-01-07T18:56:45+00:00,store3,466,True,21
2021-01-07T18:57:04+00:00,store2,443,True,69
2021-01-07T18:58:33+00:00,store4,421,False,na
2021-01-07T18:59:43+00:00,store1,493,False,na
2021-01-07T19:00:41+00:00,store2,451,False,na
2021-01-07T19:02:06+00:00,store4,230,True,86
2021-01-07T19:03:03+00:00,store4,50,False,na
2021-01-07T19:04:02+00:00,store3,357,True,45
2021-01-07T19:05:28+00:00,store3,63,False,na
2021-01-07T19:06:07+00:00,store1,560,False,na
2021-01-07T19:10:50+00:00,store4,579,True,27
2021-01-07T19:11:45+00:00,store4,190,True,34
2021-01-07T19:12:17+00:00,store4,154,False,na
2021-01-07T19:16:37+00:00,store1,614,True,26
2021-01-07T19:21:31+00:00,store2,182,False,na
2021-01-07T19:22:50+00:00,store4,732,False,na
2021-01-07T19:24:39+00:00,store3,50,False,na
2021-01-07T19:26:27+00:00,store2,488,False,na
2021-01-07T19:31:04+00:00,store3,877,False,na
2021-01-07T19:31:27+00:00,store4,275,False,na
2021-01-07T19:33:07+00:00,store4,50,True,18
2021-01-07T19:33:57+00:00,store4,120,True,50
2021-01-07T19:35:30+00:00,store2,498,False,na
2021-01-07T19:40:47+00:00,store3,685,False,na
2021-01-07T19:41:46+00:00,store1,136,True,57
2021-01-07T19:41:50+00:00,store2,356,False,na
2021-01-07T19:43:10+00:00,store2,50,False,na
2021-01-07T19:45:09+00:00,store2,166,True,47
2021-01-07T19:48:34+00:00,store3,214,False,na
2021-01-07T19:51:27+00:00,store4,149,False,na
2021-01-07T20:03:00+00:00,store4,50,True,39
2021-01-07T20:13:23+00:00,store2,50,False,na
2021-01-07T20:15:48+00:00,store4,165,False,na
2021-01-07T20:18:21+00:00,store2,195,False,na
2021-01-07T20:20:05+00:00,store2,50,True,40
2021-01-07T20:21:15+00:00,store3,684,True,37
2021-01-07T20:29:32+00:00,store4,414,True,58
2021-01-07T20:34:46+00:00,store3,299,False,na
2021-01-07T20:35:21+00:00,store3,539,True,19
2021-01-07T20:41:16+00:00,store4,205,False,na
2021-01-07T20:41:24+00:00,store2,50,True,43
2021-01-07T20:44:27+00:00,store3,190,False,na
2021-01-07T20:46:31+00:00,store4,207,False,na
2021-01-07T20:46:41+00:00,store3,50,False,na
2021-01-07T20:47:13+00:00,store1,170,True,47
2021-01-07T20:47:32+00:00,store4,50,True,37
2021-01-07T20:50:53+00:00,store1,121,False,na
2021-01-07T20:55:52+00:00,store1,439,False,na
2021-01-07T20:59:40+00:00,store3,291,False,na
2021-01-07T21:00:13+00:00,store3,50,False,na
2021-01-07T21:07:39+00:00,store2,152,False,na
2021-01-07T21:09:41+00:00,store4,328,False,na
2021-01-07T21:11:07+00:00,store2,293,True,34
2021-01-07T21:15:19+00:00,store3,50,False,na
2021-01-07T21:16:20+00:00,store1,50,False,na
2021-01-07T21:26:02+00:00,store3,410,False,na
2021-01-07T21:27:24+00:00,store1,297,False,na
2021-01-07T21:30:23+00:00,store2,50,True,31
2021-01-07T21:36:04+00:00,store2,380,False,na
2021-01-07T21:36:04+00:00,store3,195,False,na
2021-01-07T21:46:45+00:00,store4,804,False,na
2021-01-07T21:47:31+00:00,store3,313,True,54
2021-01-07T21:56:37+00:00,store1,50,True,32
2021-01-07T22:01:00+00:00,store3,507,True,20
2021-01-07T22:05:07+00:00,store3,63,False,na
2021-01-07T22:08:28+00:00,store3,373,False,na
2021-01-07T22:09:22+00:00,store1,50,False,na
2021-01-07T22:10:06+00:00,store4,276,False,na
2021-01-07T22:31:15+00:00,store2,69,False,na
2021-01-07T22:39:26+00:00,store2,297,True,23
2021-01-07T22:47:05+00:00,store2,571,True,25
2021-01-07T22:49:09+00:00,store3,556,False,na
2021-01-07T22:57:17+00:00,store1,332,False,na
2021-01-07T23:01:46+00:00,store1,92,False,na
2021-01-07T23:04:09+00:00,store4,50,False,na
2021-01-07T23:07:10+00:00,store4,665,False,na
2021-01-07T23:07:29+00:00,store2,358,False,na
2021-01-07T23:09:42+00:00,store2,613,False,na
2021-01-07T23:10:12+00:00,store1,90,True,32
2021-01-07T23:11:50+00:00,store4,440,True,36
2021-01-07T23:14:28+00:00,store2,50,False,na
2021-01-07T23:14:47+00:00,store2,100,True,52
2021-01-07T23:15:41+00:00,store4,137,False,na
2021-01-07T23:17:12+00:00,store4,509,False,na
2021-01-07T23:19:20+00:00,store4,143,False,na
2021-01-07T23:22:17+00:00,store1,430,False,na
2021-01-07T23:26:06+00:00,store1,441,False,na
2021-01-07T23:27:23+00:00,store1,517,False,na
2021-01-07T23:28:39+00:00,store3,137,True,37
2021-01-07T23:29:05+00:00,store4,50,False,na
2021-01-07T23:30:13+00:00,store3,208,False,na
2021-01-07T23:31:31+00:00,store3,180,False,na
2021-01-07T23:32:06+00:00,store2,50,False,na
2021-01-07T23:32:17+00:00,store1,50,False,na
2021-01-07T23:32:22+00:00,store3,156,False,na
2021-01-07T23:34:55+00:00,store2,50,False,na
2021-01-07T23:35:12+00:00,store3,364,False,na
2021-01-07T23:35:57+00:00,store4,172,True,21
2021-01-07T23:40:02+00:00,store2,112,False,na
2021-01-07T23:41:04+00:00,store3,50,False,na
2021-01-07T23:42:14+00:00,store1,163,False,na
2021-01-07T23:43:15+00:00,store1,534,False,na
2021-01-07T23:45:20+00:00,store1,512,False,na
2021-01-07T23:46:40+00:00,store2,50,False,na
2021-01-07T23:51:05+00:00,store2,193,False,na
2021-01-07T23:53:16+00:00,store3,266,False,na
2021-01-08T07:00:51+00:00,store4,117,False,na
2021-01-08T07:01:23+00:00,store4,50,True,79
